Algorithm,"Reward_(0.0, 0.0)","Reward_(0.05, 0.1)","Drop_Rate_(0.05, 0.1)(%)","Reward_(0.05, 0.2)","Drop_Rate_(0.05, 0.2)(%)","Reward_(0.05, 0.3)","Drop_Rate_(0.05, 0.3)(%)","Reward_(0.05, 0.4)","Drop_Rate_(0.05, 0.4)(%)"
egnnv2_mappo,-45.6602,-45.3525,-0.6738910473453994,-45.201,-1.0056898568118464,-45.3582,-0.6614075277813208,-45.3174,-0.7507632467663391
mappo,-59.5428,-59.7227,0.3021356066560583,-59.9901,0.7512243293899489,-59.6902,0.24755302068427673,-60.7381,2.007463538832576
gcn_mappo,-60.6767,-61.1012,0.6996095700656132,-60.2298,-0.7365265414895659,-60.56,-0.19233082880248015,-60.4756,-0.33142870327489254
gat_mappo,-68.5397,-68.8988,0.523929926743184,-68.8579,0.4642564820097031,-70.0231,2.164293103121261,-68.7013,0.23577576207658787
graphsage_mappo,-55.337,-55.0887,-0.4487052062815122,-55.3511,0.02548023926125217,-55.1525,-0.33341164139725654,-55.816,0.8656052912156409
mappo_data_aug,-62.8329,-63.9629,1.7984208909663495,-64.0565,1.9473874355632124,-66.2139,5.380938966687823,-66.2547,5.445873101512102
