Step,Episode Rewards
10000,-120.1768569946289
20000,-112.99591064453125
30000,-122.51361846923828
40000,-118.3395767211914
50000,-117.11222076416016
60000,-122.39871978759766
70000,-119.43598175048828
80000,-123.84827423095703
90000,-124.26041412353516
100000,-128.14532470703125
110000,-130.58546447753906
120000,-123.56193542480469
130000,-115.00782012939453
140000,-110.72456359863281
150000,-111.04944610595703
160000,-107.22227478027344
170000,-104.04582977294922
180000,-102.82412719726562
190000,-101.30789184570312
200000,-96.81249237060547
210000,-98.83230590820312
220000,-91.690673828125
230000,-99.24118041992188
240000,-93.88729858398438
250000,-93.44383239746094
260000,-91.3697509765625
270000,-89.94835662841797
280000,-89.32028198242188
290000,-89.56582641601562
300000,-93.2274398803711
310000,-88.030517578125
320000,-93.42420959472656
330000,-90.0236587524414
340000,-88.38601684570312
350000,-90.57081604003906
360000,-87.0860595703125
370000,-87.13726806640625
380000,-88.24374389648438
390000,-82.6299057006836
400000,-86.8784408569336
410000,-85.63168334960938
420000,-89.39676666259766
430000,-87.41400146484375
440000,-87.20146942138672
450000,-89.63282775878906
460000,-86.3912353515625
470000,-90.29105377197266
480000,-87.22270965576172
490000,-86.28677368164062
500000,-89.72578430175781
510000,-87.22721099853516
520000,-88.70626831054688
530000,-87.7608642578125
540000,-86.95023345947266
550000,-92.47705078125
560000,-90.76847076416016
570000,-94.50541687011719
580000,-90.65815734863281
590000,-91.25486755371094
600000,-87.73977661132812
610000,-92.26839447021484
620000,-92.78386688232422
630000,-93.05622100830078
640000,-92.57288360595703
650000,-94.97232055664062
660000,-94.2969741821289
670000,-91.46097564697266
680000,-96.3648681640625
690000,-95.4378890991211
700000,-94.22086334228516
710000,-98.11930084228516
720000,-97.53289794921875
730000,-96.43365478515625
740000,-93.7613754272461
750000,-96.88231658935547
760000,-95.17453002929688
770000,-96.95310974121094
780000,-93.8299331665039
790000,-94.9272689819336
800000,-92.20840454101562
810000,-92.29106140136719
820000,-92.06692504882812
830000,-92.41436767578125
840000,-91.7180404663086
850000,-89.19352722167969
860000,-97.26490783691406
870000,-92.62509155273438
880000,-90.08745574951172
890000,-94.01409149169922
900000,-94.80426025390625
910000,-92.62273406982422
920000,-93.43891906738281
930000,-95.34608459472656
940000,-89.37301635742188
950000,-90.6529769897461
960000,-89.3443832397461
970000,-91.09681701660156
980000,-89.5806655883789
990000,-91.44012451171875
1000000,-91.28047180175781
1010000,-87.16523742675781
1020000,-91.27928924560547
1030000,-89.97962951660156
1040000,-89.93428039550781
1050000,-90.0840835571289
1060000,-93.51420593261719
1070000,-83.50096893310547
1080000,-87.3671875
1090000,-89.55288696289062
1100000,-87.7012939453125
1110000,-89.69023132324219
1120000,-90.15177154541016
1130000,-86.29341125488281
1140000,-92.38897705078125
1150000,-90.86483764648438
1160000,-90.4239273071289
1170000,-85.7841567993164
1180000,-87.7254638671875
1190000,-91.08283996582031
1200000,-88.17439270019531
1210000,-87.55719757080078
1220000,-87.02068328857422
1230000,-88.77930450439453
1240000,-88.96837615966797
1250000,-91.12303161621094
1260000,-87.86254119873047
1270000,-89.763671875
1280000,-88.2542495727539
1290000,-87.97818756103516
1300000,-83.5473403930664
1310000,-88.79966735839844
1320000,-86.91333770751953
1330000,-87.5268783569336
1340000,-84.57176971435547
1350000,-84.72235870361328
1360000,-87.9642105102539
1370000,-84.54545593261719
1380000,-81.70915222167969
1390000,-83.93462371826172
1400000,-85.23583984375
1410000,-82.31474304199219
1420000,-83.40267944335938
1430000,-80.3055191040039
1440000,-84.9056625366211
1450000,-83.16112518310547
1460000,-82.03324127197266
1470000,-83.83309936523438
1480000,-83.81298065185547
1490000,-80.63519287109375
1500000,-80.36493682861328
1510000,-84.61958312988281
1520000,-82.17142486572266
1530000,-81.30876922607422
1540000,-80.66127014160156
1550000,-83.48410034179688
1560000,-81.54341125488281
1570000,-79.89675903320312
1580000,-83.70685577392578
1590000,-78.69861602783203
1600000,-80.54541015625
1610000,-82.01963806152344
1620000,-81.07099914550781
1630000,-82.17608642578125
1640000,-79.5208511352539
1650000,-78.23216247558594
1660000,-82.62897491455078
1670000,-80.31170654296875
1680000,-80.43443298339844
1690000,-80.97732543945312
1700000,-77.35363006591797
1710000,-75.9287338256836
1720000,-75.46765899658203
1730000,-77.81053161621094
1740000,-78.42684173583984
1750000,-76.83023834228516
1760000,-81.55242919921875
1770000,-75.41389465332031
1780000,-75.73262023925781
1790000,-81.18278503417969
1800000,-76.83992004394531
1810000,-79.46398162841797
1820000,-78.0383071899414
1830000,-78.25062561035156
1840000,-79.45108795166016
1850000,-79.36096954345703
1860000,-79.0147933959961
1870000,-79.21517944335938
1880000,-76.70780944824219
1890000,-78.7616195678711
1900000,-75.690185546875
1910000,-76.69434356689453
1920000,-76.24776458740234
1930000,-80.0730972290039
1940000,-77.81593322753906
1950000,-75.46109771728516
1960000,-78.47541046142578
1970000,-82.60285949707031
1980000,-83.87602233886719
1990000,-76.47565460205078
2000000,-75.93446350097656
2010000,-77.8265380859375
2020000,-77.47224426269531
2030000,-74.94381713867188
2040000,-75.50363159179688
2050000,-75.02142333984375
2060000,-76.10492706298828
2070000,-75.50391387939453
2080000,-79.04219055175781
2090000,-72.71979522705078
2100000,-75.55171203613281
2110000,-73.94222259521484
2120000,-74.49225616455078
2130000,-74.4767837524414
2140000,-78.826904296875
2150000,-74.00978088378906
2160000,-75.8231430053711
2170000,-76.18063354492188
2180000,-76.80367279052734
2190000,-71.55384063720703
2200000,-73.66452026367188
2210000,-75.2337875366211
2220000,-75.60829162597656
2230000,-72.53047943115234
2240000,-74.20259094238281
2250000,-75.90878295898438
2260000,-73.39868927001953
2270000,-75.17266082763672
2280000,-74.11292266845703
2290000,-77.59044647216797
2300000,-73.69287872314453
2310000,-73.35140228271484
2320000,-72.98060607910156
2330000,-75.57063293457031
2340000,-74.1576919555664
2350000,-75.91219329833984
2360000,-77.92069244384766
2370000,-74.91248321533203
2380000,-74.26527404785156
2390000,-73.65835571289062
2400000,-74.55583953857422
2410000,-74.07295989990234
2420000,-73.3947525024414
2430000,-74.58064270019531
2440000,-74.58116912841797
2450000,-72.8039779663086
2460000,-74.41728210449219
2470000,-72.17015075683594
2480000,-69.85555267333984
2490000,-71.07081604003906
2500000,-69.19241333007812
2510000,-71.40397644042969
2520000,-70.21485137939453
2530000,-72.42082977294922
2540000,-70.8774185180664
2550000,-76.08537292480469
2560000,-73.8157730102539
2570000,-74.90579986572266
2580000,-73.40892791748047
2590000,-74.33993530273438
2600000,-73.41860961914062
2610000,-75.86264038085938
2620000,-75.65228271484375
2630000,-71.79525756835938
2640000,-72.59669494628906
2650000,-72.89212799072266
2660000,-71.08370208740234
2670000,-72.25135803222656
2680000,-72.99943542480469
2690000,-71.20574951171875
2700000,-74.23851776123047
2710000,-73.93424987792969
2720000,-73.46614074707031
2730000,-75.01580047607422
2740000,-72.36636352539062
2750000,-73.3205337524414
2760000,-71.6031265258789
2770000,-74.77692413330078
2780000,-70.45934295654297
2790000,-72.61175537109375
2800000,-74.91728973388672
2810000,-71.91557312011719
2820000,-70.9487075805664
2830000,-75.13568115234375
2840000,-70.72545623779297
2850000,-71.04972076416016
2860000,-75.07830810546875
2870000,-72.65338134765625
2880000,-73.44818878173828
2890000,-73.27421569824219
2900000,-77.14451599121094
2910000,-76.20362854003906
2920000,-72.24602508544922
2930000,-72.4571304321289
2940000,-70.76608276367188
2950000,-73.43409729003906
2960000,-75.45402526855469
2970000,-69.67362213134766
2980000,-74.21245574951172
2990000,-70.62983703613281
3000000,-72.09465026855469
3010000,-73.07881164550781
3020000,-73.96443176269531
3030000,-74.46141052246094
3040000,-72.94457244873047
3050000,-72.14918518066406
3060000,-72.50634002685547
3070000,-71.2124252319336
3080000,-69.52536010742188
3090000,-72.39323425292969
3100000,-72.03077697753906
3110000,-71.80522918701172
3120000,-70.226806640625
3130000,-72.04366302490234
3140000,-70.1204605102539
3150000,-70.30708312988281
3160000,-71.8241195678711
3170000,-72.61249542236328
3180000,-72.08675384521484
3190000,-74.57667541503906
3200000,-73.24945831298828
3210000,-70.3339614868164
3220000,-73.51201629638672
3230000,-74.25971984863281
3240000,-73.93472290039062
3250000,-73.48373413085938
3260000,-75.070556640625
3270000,-72.05598449707031
3280000,-72.44786834716797
3290000,-68.67739868164062
3300000,-69.08074188232422
3310000,-69.25112915039062
3320000,-69.36483764648438
3330000,-68.74430084228516
3340000,-71.0948257446289
3350000,-68.82276153564453
3360000,-69.75395202636719
3370000,-69.12489318847656
3380000,-69.93243408203125
3390000,-69.3042221069336
3400000,-70.08228302001953
3410000,-70.15731048583984
3420000,-70.64225006103516
3430000,-69.50250244140625
3440000,-68.50878143310547
3450000,-70.90902709960938
3460000,-68.14643096923828
3470000,-67.98979187011719
3480000,-70.20201873779297
3490000,-71.09078979492188
3500000,-67.57203674316406
3510000,-68.85748291015625
3520000,-69.39128112792969
3530000,-67.96378326416016
3540000,-69.21813201904297
3550000,-66.89672088623047
3560000,-70.9959945678711
3570000,-69.40556335449219
3580000,-69.29747009277344
3590000,-67.45083618164062
3600000,-67.89019012451172
3610000,-69.3751449584961
3620000,-70.94339752197266
3630000,-69.11956024169922
3640000,-70.4596176147461
3650000,-71.6300048828125
3660000,-71.4139633178711
3670000,-71.51464080810547
3680000,-70.50193786621094
3690000,-73.08696746826172
3700000,-69.87287902832031
3710000,-71.00727844238281
3720000,-67.5520248413086
3730000,-67.88465118408203
3740000,-67.86701965332031
3750000,-69.03997039794922
3760000,-69.29804229736328
3770000,-69.65628814697266
3780000,-70.25678253173828
3790000,-70.7176284790039
3800000,-70.45369720458984
3810000,-68.25189208984375
3820000,-70.19900512695312
3830000,-68.06954193115234
3840000,-69.3629379272461
3850000,-67.73817443847656
3860000,-67.5494613647461
3870000,-69.57120513916016
3880000,-68.58133697509766
3890000,-69.1529312133789
3900000,-71.35221099853516
3910000,-71.00507354736328
3920000,-71.28093719482422
3930000,-71.87614440917969
3940000,-69.23652648925781
3950000,-67.25505065917969
3960000,-70.26237487792969
3970000,-69.64266204833984
3980000,-69.02192687988281
3990000,-68.14189910888672
4000000,-69.04169464111328
4010000,-69.01826477050781
4020000,-70.97901916503906
4030000,-69.92457580566406
4040000,-66.95378875732422
4050000,-69.14716339111328
4060000,-69.54994201660156
4070000,-70.2668228149414
4080000,-70.37113952636719
4090000,-69.10308837890625
4100000,-70.75471496582031
4110000,-72.37688446044922
4120000,-67.69554138183594
4130000,-69.1015396118164
4140000,-68.55609893798828
4150000,-68.0886001586914
4160000,-68.531982421875
4170000,-68.51517486572266
4180000,-68.2256088256836
4190000,-67.23468017578125
4200000,-69.5894775390625
4210000,-69.29441833496094
4220000,-67.70514678955078
4230000,-68.75234985351562
4240000,-67.7856216430664
4250000,-68.92355346679688
