Step,Episode Rewards
10000,5.89311408996582
20000,2.2623348236083984
30000,2.3104517459869385
40000,6.522467613220215
50000,7.691736221313477
60000,8.49625015258789
70000,10.131071090698242
80000,16.479698181152344
90000,15.456534385681152
100000,13.969511985778809
110000,16.601734161376953
120000,16.134235382080078
130000,13.665712356567383
140000,15.867180824279785
150000,16.78521728515625
160000,17.30221939086914
170000,19.725650787353516
180000,24.840211868286133
190000,21.93033218383789
200000,21.797494888305664
210000,20.169675827026367
220000,17.84501075744629
230000,17.93746566772461
240000,22.969568252563477
250000,18.356557846069336
260000,20.189254760742188
270000,21.771228790283203
280000,24.198612213134766
290000,23.30658531188965
300000,25.897960662841797
310000,28.354928970336914
320000,32.21378707885742
330000,32.00775146484375
340000,26.422754287719727
350000,27.44493293762207
360000,29.561267852783203
370000,28.004390716552734
380000,32.395145416259766
390000,25.061262130737305
400000,33.399288177490234
410000,26.495813369750977
420000,31.186471939086914
430000,34.26752853393555
440000,33.86082077026367
450000,23.92677116394043
460000,37.628204345703125
470000,37.79073715209961
480000,36.59043502807617
490000,34.24142837524414
500000,31.92889976501465
510000,33.65521240234375
520000,24.93109703063965
530000,35.452362060546875
540000,45.260684967041016
550000,48.56597900390625
560000,49.874507904052734
570000,43.812232971191406
580000,41.86373519897461
590000,49.96012496948242
600000,44.51224899291992
610000,44.586639404296875
620000,43.65928649902344
630000,44.059776306152344
640000,52.645545959472656
650000,45.88414001464844
660000,39.558746337890625
670000,49.3116569519043
680000,47.65326690673828
690000,62.01251983642578
700000,61.37353515625
710000,56.31858444213867
720000,39.39460754394531
730000,59.48057556152344
740000,69.11042022705078
750000,39.007102966308594
760000,67.12850189208984
770000,50.938446044921875
780000,53.1351318359375
790000,49.090667724609375
800000,53.69997787475586
810000,48.85825729370117
820000,54.45756149291992
830000,70.28148651123047
840000,61.05856704711914
850000,45.06318283081055
860000,69.69662475585938
870000,72.8067398071289
880000,81.07805633544922
890000,63.40009689331055
900000,85.3397216796875
910000,49.80527877807617
920000,54.148868560791016
930000,56.50345993041992
940000,48.92958450317383
950000,63.42228317260742
960000,52.0322151184082
970000,51.538795471191406
980000,45.9713249206543
990000,65.30557250976562
1000000,57.26626968383789
1010000,60.02436065673828
1020000,69.97325897216797
1030000,50.96431350708008
1040000,70.8777084350586
1050000,105.54560852050781
1060000,51.31717300415039
1070000,70.55329895019531
1080000,76.54660034179688
1090000,57.41737365722656
1100000,74.60417938232422
1110000,89.8072280883789
1120000,109.09882354736328
1130000,90.45466613769531
1140000,80.78213500976562
1150000,86.5453109741211
1160000,77.5770492553711
1170000,121.60076904296875
1180000,122.80233764648438
1190000,94.52896881103516
1200000,96.3203353881836
1210000,98.82826232910156
1220000,119.51902770996094
1230000,118.72551727294922
1240000,118.05445861816406
1250000,113.48481750488281
1260000,80.32711791992188
1270000,91.51058197021484
1280000,122.46102142333984
1290000,82.03008270263672
1300000,99.88732147216797
1310000,101.14347076416016
1320000,87.95113372802734
1330000,63.243247985839844
1340000,92.08477020263672
1350000,88.73363494873047
1360000,94.68379211425781
1370000,123.83643341064453
1380000,93.8624496459961
1390000,78.28008270263672
1400000,71.74144744873047
1410000,81.82718658447266
1420000,68.78166961669922
1430000,87.44208526611328
1440000,129.82656860351562
1450000,79.98358917236328
1460000,178.37503051757812
1470000,103.45568084716797
1480000,96.25694274902344
1490000,96.12744140625
1500000,129.060302734375
1510000,127.87252807617188
1520000,114.9319076538086
1530000,128.95826721191406
1540000,154.66099548339844
1550000,169.3400421142578
1560000,139.99806213378906
1570000,143.19900512695312
1580000,140.58116149902344
1590000,140.97291564941406
1600000,170.85086059570312
1610000,126.08191680908203
1620000,120.21417236328125
1630000,124.80012512207031
1640000,129.60208129882812
1650000,136.04869079589844
1660000,168.05929565429688
1670000,130.04454040527344
1680000,146.95997619628906
1690000,130.08706665039062
1700000,167.8349609375
1710000,151.7703857421875
1720000,199.69688415527344
1730000,178.1277618408203
1740000,208.92230224609375
1750000,201.65916442871094
1760000,188.7937774658203
1770000,204.81106567382812
1780000,179.32521057128906
1790000,148.57455444335938
1800000,152.99851989746094
1810000,232.42678833007812
1820000,171.36636352539062
1830000,147.6100311279297
1840000,177.31793212890625
1850000,161.13504028320312
1860000,146.83700561523438
1870000,135.36155700683594
1880000,146.97198486328125
1890000,137.9104461669922
1900000,205.68199157714844
1910000,163.92152404785156
1920000,143.49278259277344
1930000,165.92726135253906
1940000,140.67364501953125
1950000,206.58314514160156
1960000,199.91452026367188
1970000,195.19590759277344
1980000,189.30499267578125
1990000,181.31834411621094
2000000,182.60299682617188
