Algorithm,"Reward_(0.05, 0.0)","Reward_(0.05, 0.2)","Drop_Rate_(0.05, 0.2)(%)","Reward_(0.05, 0.3)","Drop_Rate_(0.05, 0.3)(%)","Reward_(0.05, 0.4)","Drop_Rate_(0.05, 0.4)(%)"
egnn_critic_mappo,33.3219,33.4942,-0.5170773575336338,33.1664,0.46666006440207913,33.0509,0.813278954681458
gat_mappo,27.5632,25.5618,7.261130783073072,25.5816,7.189295872757868,24.0309,12.815275439716721
gcn_mappo,30.3552,27.5363,9.286382563778197,28.9656,4.577798861480081,26.7104,12.007168458781361
graphsage_mappo,27.1974,27.3917,-0.7144065241530512,25.059,7.862516269937558,26.0074,4.375418238508084
mappo,33.3921,32.8817,1.528505245252611,31.5004,5.665112406826765,31.3134,6.225125104440864
mappo_data_aug,31.8314,31.9474,-0.36442003807560985,32.2754,-1.3948491112549215,31.6874,0.4523834955421325
mir_mappo,35.3186,34.7736,1.5430962722191754,34.614,1.9949828135883252,34.1833,3.2144535740374782
drqn_critic_mappo,34.3086,31.9622,6.839101566371111,32.9004,4.104510239415193,33.4078,2.625580758177241
