Step,Episode Rewards
10000,10.67819881439209
20000,164.5728759765625
30000,571.9891967773438
40000,951.4552001953125
50000,1144.781005859375
60000,1371.716552734375
70000,1539.7244873046875
80000,1677.6649169921875
90000,1729.7493896484375
100000,1825.126953125
110000,1869.14306640625
120000,1947.0400390625
130000,1978.3880615234375
140000,2008.221923828125
150000,2027.8038330078125
160000,2078.228759765625
170000,2069.481689453125
180000,2103.30078125
190000,2119.932373046875
200000,2112.7333984375
210000,2135.579833984375
220000,2146.529296875
230000,2139.881591796875
240000,2155.02001953125
250000,2167.770751953125
260000,2171.2939453125
270000,2197.1337890625
280000,2194.6455078125
290000,2205.257568359375
300000,2217.683349609375
310000,2214.224365234375
320000,2233.9716796875
330000,2241.013427734375
340000,2241.0244140625
350000,2232.706298828125
360000,2216.616943359375
370000,2227.868896484375
380000,2230.288818359375
390000,2210.94482421875
400000,2236.412109375
410000,2221.709228515625
420000,2193.615234375
430000,2202.912109375
440000,2205.42138671875
450000,2214.028076171875
460000,2227.635498046875
470000,2240.78759765625
480000,2252.3974609375
490000,2248.880126953125
500000,2255.507080078125
510000,2229.9541015625
520000,2232.173828125
530000,2235.8564453125
540000,2237.135498046875
550000,2242.895263671875
560000,2222.517822265625
570000,2209.09716796875
580000,2206.730224609375
590000,2204.403564453125
600000,2204.8603515625
610000,2215.24658203125
620000,2208.90966796875
630000,2197.325439453125
640000,2221.63134765625
650000,2228.362548828125
660000,2219.178955078125
670000,2234.018310546875
680000,2251.861328125
690000,2264.71044921875
700000,2263.139892578125
710000,2263.025146484375
720000,2266.893310546875
730000,2251.35986328125
740000,2277.840087890625
750000,2276.319580078125
760000,2258.660888671875
770000,2269.83984375
780000,2282.523681640625
790000,2273.4833984375
800000,2282.54052734375
810000,2293.165771484375
820000,2278.11279296875
830000,2276.01318359375
840000,2288.822509765625
850000,2293.082763671875
860000,2314.921875
870000,2291.455322265625
880000,2281.22900390625
890000,2290.75732421875
900000,2276.866943359375
910000,2280.656005859375
920000,2281.306640625
930000,2277.548828125
940000,2273.0048828125
950000,2293.3876953125
960000,2292.080078125
970000,2278.993408203125
980000,2273.913818359375
990000,2294.139404296875
1000000,2298.42138671875
1010000,2288.830078125
1020000,2293.34375
1030000,2290.091796875
1040000,2305.318603515625
1050000,2289.9970703125
1060000,2282.419677734375
1070000,2292.1083984375
1080000,2270.4375
1090000,2270.646728515625
1100000,2291.2783203125
1110000,2269.555419921875
1120000,2296.329833984375
1130000,2282.418212890625
1140000,2285.591552734375
1150000,2270.53125
1160000,2278.552001953125
1170000,2279.1318359375
1180000,2277.84814453125
1190000,2258.9169921875
1200000,2260.865234375
1210000,2271.193603515625
1220000,2260.102783203125
1230000,2268.117919921875
1240000,2254.87744140625
1250000,2283.802001953125
1260000,2297.90185546875
1270000,2300.69189453125
1280000,2298.0078125
1290000,2278.611083984375
1300000,2293.51904296875
1310000,2277.79296875
1320000,2289.111328125
1330000,2303.10107421875
1340000,2293.9033203125
1350000,2299.524169921875
1360000,2288.951904296875
1370000,2296.9453125
1380000,2295.356201171875
1390000,2288.73095703125
1400000,2294.923828125
1410000,2291.521484375
1420000,2288.6865234375
1430000,2299.875732421875
1440000,2300.434326171875
1450000,2301.955322265625
1460000,2304.06103515625
1470000,2286.930908203125
1480000,2299.437744140625
1490000,2312.671875
1500000,2283.514404296875
1510000,2292.873779296875
1520000,2290.219482421875
1530000,2281.611083984375
1540000,2284.670166015625
1550000,2282.838134765625
1560000,2288.823974609375
1570000,2280.40234375
1580000,2300.84423828125
1590000,2282.444580078125
1600000,2287.670654296875
1610000,2301.31298828125
1620000,2282.500244140625
1630000,2282.112060546875
1640000,2282.9228515625
1650000,2253.809326171875
1660000,2286.089599609375
1670000,2278.083251953125
1680000,2274.92578125
1690000,2262.871337890625
1700000,2279.50634765625
1710000,2282.34912109375
1720000,2272.015380859375
1730000,2252.470947265625
1740000,2260.71923828125
1750000,2280.232177734375
1760000,2278.35595703125
1770000,2281.362060546875
1780000,2276.9521484375
1790000,2280.73388671875
1800000,2288.1376953125
1810000,2292.98779296875
1820000,2282.675048828125
1830000,2258.566650390625
1840000,2271.7939453125
1850000,2269.073974609375
1860000,2283.726806640625
1870000,2278.118896484375
1880000,2266.191650390625
1890000,2293.96484375
1900000,2273.77734375
1910000,2263.12548828125
1920000,2266.628662109375
1930000,2267.608642578125
1940000,2258.0859375
1950000,2265.325927734375
1960000,2270.00048828125
1970000,2262.619140625
1980000,2260.689453125
1990000,2259.11865234375
2000000,2271.291259765625
