Algorithm,"Reward_(0.0, 0.0)","Reward_(0.05, 0.1)","Drop_Rate_(0.05, 0.1)(%)","Reward_(0.05, 0.2)","Drop_Rate_(0.05, 0.2)(%)","Reward_(0.05, 0.3)","Drop_Rate_(0.05, 0.3)(%)"
egnnv2_mappo,2262.553,2299.4599,-1.631205987218861,2269.1909,-0.29338097273302205,2118.3377,6.374007592308328
gat_mappo,340.4817,313.6952,7.867236330175745,246.2374,27.679696148133655,164.4243,51.708329698776765
graphsage_mappo,162.1727,71.5806,55.86149826697094,19.7794,87.80349590282458,1.988,98.77414632672453
mappo,2038.5795,2014.0897,1.2013168973787904,1958.7873,3.9141078383256622,1860.0138,8.759319908789434
gcn_mappo,530.8536,254.9454,51.97444267119975,13.4098,97.4739174793201,-1.2642,100.23814475403387
mappo_data_aug,1568.9688,1184.0097,24.535803388824558,569.7631,63.6855047723065,118.5291,92.44541382849678
drqn_critic_mappo,1814.8722,1802.1532,0.7008206969063745,1769.8923,2.4784059175075823,1705.4209,6.030799303664464
mir_mappo,2111.6527,2089.9967,1.0255474302189915,2049.3396,2.9509161236599324,1973.096,6.561528796851873
