Step,Episode Rewards
10000,-163.16732788085938
20000,-150.2853240966797
30000,-141.72900390625
40000,-127.00238037109375
50000,-120.71302032470703
60000,-113.06385803222656
70000,-81.78079223632812
80000,-78.44519805908203
90000,-69.019775390625
100000,-67.29387664794922
110000,-59.71926498413086
120000,-51.26932144165039
130000,-49.55815887451172
140000,-45.885494232177734
150000,-44.95130920410156
160000,-40.630775451660156
170000,-39.57597732543945
180000,-39.32991027832031
190000,-36.5772705078125
200000,-34.433799743652344
210000,-37.44955062866211
220000,-39.70076370239258
230000,-36.65715026855469
240000,-34.36229705810547
250000,-34.03031539916992
260000,-38.582481384277344
270000,-38.02458190917969
280000,-33.2512321472168
290000,-37.458492279052734
300000,-33.52549743652344
310000,-35.15855407714844
320000,-34.23724365234375
330000,-35.17894744873047
340000,-35.21794128417969
350000,-35.184871673583984
360000,-36.51133346557617
370000,-35.54431915283203
380000,-34.198638916015625
390000,-34.81686019897461
400000,-35.373111724853516
410000,-33.494407653808594
420000,-32.46345901489258
430000,-33.53518295288086
440000,-34.06999969482422
450000,-32.924678802490234
460000,-32.295196533203125
470000,-33.99285125732422
480000,-34.23580551147461
490000,-32.073055267333984
500000,-35.46432113647461
510000,-32.78843688964844
520000,-36.28211212158203
530000,-34.65242004394531
540000,-34.861419677734375
550000,-35.18508529663086
560000,-33.50761413574219
570000,-36.809722900390625
580000,-36.72412872314453
590000,-36.19719696044922
600000,-34.72616195678711
610000,-35.243896484375
620000,-34.38274383544922
630000,-36.344703674316406
640000,-35.32143783569336
650000,-31.792648315429688
660000,-38.45649337768555
670000,-35.568023681640625
680000,-37.09203338623047
690000,-36.23271179199219
700000,-35.14082717895508
710000,-33.4589958190918
720000,-36.10745620727539
730000,-35.25221633911133
740000,-34.73525619506836
750000,-35.565338134765625
760000,-36.02855682373047
770000,-37.23099899291992
780000,-35.733375549316406
790000,-36.07504653930664
800000,-36.20097732543945
810000,-35.26008605957031
820000,-35.75121307373047
830000,-33.82763671875
840000,-33.43093490600586
850000,-36.988365173339844
860000,-36.55659103393555
870000,-35.133541107177734
880000,-35.738922119140625
890000,-35.643882751464844
900000,-34.87065124511719
910000,-35.36489486694336
920000,-33.19929504394531
930000,-36.47554397583008
940000,-34.50947570800781
950000,-35.183616638183594
960000,-34.68381118774414
970000,-34.58138656616211
980000,-36.126773834228516
990000,-36.33039093017578
1000000,-32.370609283447266
1010000,-35.267601013183594
1020000,-33.322547912597656
1030000,-33.39644241333008
1040000,-33.00926208496094
1050000,-35.05380630493164
1060000,-35.56197738647461
1070000,-33.42585754394531
1080000,-35.56098175048828
1090000,-32.18268585205078
1100000,-33.319454193115234
1110000,-32.9794807434082
1120000,-33.424560546875
1130000,-34.38775634765625
1140000,-34.16923141479492
1150000,-33.93374252319336
1160000,-32.12896728515625
1170000,-32.435081481933594
1180000,-33.72927474975586
1190000,-31.261327743530273
1200000,-30.460102081298828
1210000,-33.21391677856445
1220000,-32.37586975097656
1230000,-32.48909378051758
1240000,-32.650596618652344
1250000,-34.574649810791016
1260000,-33.54117202758789
1270000,-33.902469635009766
1280000,-33.639286041259766
1290000,-34.10536193847656
1300000,-32.78378677368164
1310000,-34.45954132080078
1320000,-32.730712890625
1330000,-32.23197937011719
1340000,-32.24058532714844
1350000,-32.955039978027344
1360000,-34.034305572509766
1370000,-33.55223846435547
1380000,-33.47395324707031
1390000,-31.09105682373047
1400000,-30.312808990478516
1410000,-33.46076965332031
1420000,-32.2747688293457
1430000,-32.660675048828125
1440000,-32.26313018798828
1450000,-33.73894500732422
1460000,-31.033016204833984
1470000,-33.5338020324707
1480000,-33.40995407104492
1490000,-31.57434844970703
1500000,-31.104671478271484
1510000,-32.76979446411133
1520000,-31.696365356445312
1530000,-32.037635803222656
1540000,-31.035951614379883
1550000,-31.89638900756836
1560000,-29.98836898803711
1570000,-30.138755798339844
1580000,-32.191734313964844
1590000,-33.71498107910156
1600000,-31.11993980407715
1610000,-34.36439514160156
1620000,-31.31576919555664
1630000,-32.438575744628906
1640000,-32.20428466796875
1650000,-34.96247482299805
1660000,-32.50948715209961
1670000,-32.34548568725586
1680000,-31.648279190063477
1690000,-31.372865676879883
1700000,-31.750003814697266
1710000,-32.38488006591797
1720000,-30.926362991333008
1730000,-30.65424919128418
1740000,-32.51506042480469
1750000,-34.054100036621094
1760000,-32.676513671875
1770000,-31.74250602722168
1780000,-30.649837493896484
1790000,-33.05321502685547
1800000,-31.077550888061523
1810000,-32.188941955566406
1820000,-31.514904022216797
1830000,-30.45301628112793
1840000,-30.765911102294922
1850000,-30.48944091796875
1860000,-30.024986267089844
1870000,-30.966909408569336
1880000,-33.071346282958984
1890000,-31.345857620239258
1900000,-31.523296356201172
1910000,-31.766324996948242
1920000,-32.233646392822266
1930000,-31.417646408081055
1940000,-31.979183197021484
1950000,-32.959781646728516
1960000,-29.292940139770508
1970000,-33.754486083984375
1980000,-31.27360725402832
1990000,-32.924861907958984
2000000,-31.81931495666504
