Algorithm,"Reward_(0.0, 0.0)","Reward_(0.1, 0.0)","Drop_Rate_(0.1, 0.0)(%)","Reward_(0.2, 0.0)","Drop_Rate_(0.2, 0.0)(%)","Reward_(0.3, 0.0)","Drop_Rate_(0.3, 0.0)(%)"
egnn_critic_mappo,24.491433333333333,24.79511666666666,-1.2399573728500786,26.34522,-7.569122808927753,24.079340000000002,1.682601943808915
gat_mappo,18.25546,21.169919999999998,-15.964867497176177,20.87128,-14.328973359203218,19.16496,-4.9820711173533905
gcn_mappo,18.582019999999996,18.350299999999997,1.2470118964461308,18.537619999999997,0.23894065338429063,18.78838,-1.110535883612243
graphsage_mappo,22.32086,21.5455,3.4737012821190545,23.569580000000002,-5.594408100763153,20.72902,7.131624856748357
mappo_data_aug,24.7881,23.79182,4.01918662584062,21.309559999999998,14.033104594543358,22.11338,10.790338912623398
mappo,16.43612,17.0957,-4.012990900528847,15.88316,3.3642976566245495,16.33506,0.614865308844182
