Algorithm,"Reward_(0.05, 0.0)","Reward_(0.05, 0.1)","Drop_Rate_(0.05, 0.1)(%)","Reward_(0.05, 0.2)","Drop_Rate_(0.05, 0.2)(%)","Reward_(0.05, 0.3)","Drop_Rate_(0.05, 0.3)(%)","Reward_(0.05, 0.4)","Drop_Rate_(0.05, 0.4)(%)"
egnn_critic_mappo,24.95754,22.3012,10.64343681308334,25.691160000000004,-2.9394723999240386,24.738650000000003,0.8770495810083776,25.294779999999996,-1.3512549714434763
gat_mappo,20.178000000000004,18.598660000000002,7.827039349786904,21.465719999999997,-6.381801962533416,18.91272,6.270591733571236,19.236359999999998,4.666666666666699
gcn_mappo,18.4767,18.833019999999998,-1.9284829000849535,19.47404,-5.397825369248825,18.753480000000003,-1.4979947717936766,19.6768,-6.495207477525742
graphsage_mappo,19.476760000000002,22.454680000000003,-15.289606690229796,21.83424,-12.104066590131,21.320619999999998,-9.466974999948635,20.777516666666667,-6.678506418247515
mappo_data_aug,22.834979999999998,22.552799999999998,1.2357357002283353,24.11286,-5.596151168076361,26.02532,-13.971284406642804,23.23592857142857,-1.75585251849825
mappo,25.4436,24.11184,5.2341649766542435,25.65372,-0.8258265339810399,23.22344,8.7258092408307,23.89654,6.080350264899614
