Algorithm,"Reward_(0.0, 0.0)","Reward_(0.05, 0.1)","Drop_Rate_(0.05, 0.1)(%)","Reward_(0.05, 0.2)","Drop_Rate_(0.05, 0.2)(%)","Reward_(0.05, 0.3)","Drop_Rate_(0.05, 0.3)(%)"
mappo,-40.5057,-40.149,-0.8806168020796987,-39.9758,-1.3082109431512055,-40.378,-0.3152642714482092
egnnv2_mappo,-17.734,-26.5511,49.718619600766885,-175.2866,888.4211119882709,-324.7488,1731.2213826547875
gcn_mappo,-35.0217,-35.1349,0.3232281699631916,-35.5471,1.5002127252531934,-36.1278,3.1583275512039615
gat_mappo,-49.6683,-49.9435,0.554075738448866,-50.1329,0.9354054799540092,-50.3819,1.436731275280208
graphsage_mappo,-28.2407,-28.5113,0.9581915462435358,-28.9932,2.664594007938901,-29.7006,5.169489424837207
mappo_data_aug,-168.6534,-169.5325,0.5212465328300491,-170.0265,0.8141549473654215,-170.3391,0.999505494700965
