Algorithm,"Reward_(0.0, 0.0)","Reward_(0.04, 0.0)","Drop_Rate_(0.04, 0.0)(%)","Reward_(0.08, 0.0)","Drop_Rate_(0.08, 0.0)(%)","Reward_(0.12, 0.0)","Drop_Rate_(0.12, 0.0)(%)"
egnnv2_mappo,-17.4289,-17.2074,-1.270877680174876,-17.4579,0.16639030575653035,-18.8448,8.123863238643866
mappo,-36.5061,-37.3965,2.439044433669988,-38.6816,5.959278038464802,-41.4501,13.542942138437125
gcn_mappo,-36.1343,-36.232,0.27038022045534604,-36.4171,0.7826358888922564,-36.7131,1.6018021658092005
graphsage_mappo,-34.3097,-34.4341,0.36257967863316026,-34.6639,1.032361110706298,-35.021,2.0731746415736696
gat_mappo,-43.7205,-43.5073,-0.4876430964879187,-44.4987,1.7799430473118976,-48.5372,11.017028625015717
mappo_data_aug,-62.6816,-70.772,12.907137022666943,-81.481,29.99189554829486,-93.9739,49.92262482131917
mir_mappo,-56.8296,-59.7136,5.074820164139815,-61.3208,7.902923828427438,-61.6349,8.45562875684503
drqn_critic_mappo,-55.9234,-58.4599,4.535668432176864,-62.7851,12.269819073947575,-70.5351,26.128060883279623
