Algorithm,"Reward_(0.05, 0.0)","Reward_(0.05, 0.2)","Drop_Rate_(0.05, 0.2)(%)","Reward_(0.05, 0.3)","Drop_Rate_(0.05, 0.3)(%)","Reward_(0.05, 0.4)","Drop_Rate_(0.05, 0.4)(%)"
egnn_critic_mappo,20.1403,20.2366,-0.47814580716275024,20.1811,-0.202578908953694,18.6544,7.377745117997253
gat_mappo,16.013,15.9837,0.18297633173047517,16.7415,-4.549428589271197,15.6904,2.014613126834455
gcn_mappo,17.0701,16.7774,1.7146941142699805,18.707,-9.589281843691605,18.3336,-7.401831272224537
graphsage_mappo,17.7774,18.1787,-2.2573604689099596,16.145,9.182445126958951,18.2774,-2.812559766895047
mappo,20.2932,20.0284,1.3048705970472745,20.0884,1.009205053909678,19.2154,5.311138706561803
mappo_data_aug,20.9062,20.7033,0.9705254900460134,19.2005,8.158823698233045,19.355,7.419808477867801
