Step,Episode Rewards
10000,-119.48162841796875
20000,-112.20514678955078
30000,-120.57841491699219
40000,-118.75995635986328
50000,-112.46182250976562
60000,-110.89522552490234
70000,-116.0296859741211
80000,-107.82212829589844
90000,-109.68485260009766
100000,-104.78898620605469
110000,-107.0610122680664
120000,-107.99317932128906
130000,-109.52750396728516
140000,-109.30046844482422
150000,-105.178466796875
160000,-103.45478057861328
170000,-106.11991119384766
180000,-103.42092895507812
190000,-107.3950424194336
200000,-101.47785949707031
210000,-104.7708969116211
220000,-106.88786315917969
230000,-107.33309936523438
240000,-108.056884765625
250000,-110.56470489501953
260000,-106.81194305419922
270000,-108.78046417236328
280000,-112.72905731201172
290000,-111.9908447265625
300000,-113.23503112792969
310000,-121.32964324951172
320000,-111.54882049560547
330000,-120.31754302978516
340000,-110.17353057861328
350000,-111.26395416259766
360000,-113.77271270751953
370000,-111.63412475585938
380000,-105.91954803466797
390000,-108.0963134765625
400000,-108.62403869628906
410000,-111.87232208251953
420000,-109.16910552978516
430000,-113.14907836914062
440000,-104.43647766113281
450000,-108.90394592285156
460000,-114.78482055664062
470000,-109.90859985351562
480000,-104.45875549316406
490000,-107.35282135009766
500000,-109.8274917602539
510000,-106.73075866699219
520000,-111.00599670410156
530000,-107.8807373046875
540000,-108.73286437988281
550000,-102.41559600830078
560000,-102.43180847167969
570000,-108.14237976074219
580000,-108.10263061523438
590000,-111.83868408203125
600000,-103.12789916992188
610000,-107.00653839111328
620000,-104.28411865234375
630000,-109.93761444091797
640000,-105.7568359375
650000,-103.80111694335938
660000,-106.13504028320312
670000,-111.2215576171875
680000,-103.77472686767578
690000,-100.92398834228516
700000,-102.7977066040039
710000,-101.5996322631836
720000,-95.61959075927734
730000,-99.86316680908203
740000,-97.009521484375
750000,-99.76200103759766
760000,-99.0342788696289
770000,-103.32416534423828
780000,-99.1833724975586
790000,-97.83685302734375
800000,-100.12672424316406
810000,-101.66580200195312
820000,-98.5029296875
830000,-97.93292999267578
840000,-99.46746826171875
850000,-100.21964263916016
860000,-101.23629760742188
870000,-98.97205352783203
880000,-104.375
890000,-98.99713897705078
900000,-101.62125396728516
910000,-96.69764709472656
920000,-98.47369384765625
930000,-93.73514556884766
940000,-96.03297424316406
950000,-98.2647476196289
960000,-94.76915740966797
970000,-98.00473022460938
980000,-95.96210479736328
990000,-100.72489166259766
1000000,-95.57054138183594
1010000,-96.91648864746094
1020000,-95.74449157714844
1030000,-94.80245971679688
1040000,-97.02987670898438
1050000,-96.6073226928711
1060000,-94.71019744873047
1070000,-103.19286346435547
1080000,-96.68553161621094
1090000,-92.88053131103516
1100000,-91.90494537353516
1110000,-92.2912826538086
1120000,-88.84042358398438
1130000,-97.06659698486328
1140000,-90.30256652832031
1150000,-91.14846801757812
1160000,-89.59397888183594
1170000,-91.26002502441406
1180000,-88.5829849243164
1190000,-92.64523315429688
1200000,-92.90826416015625
1210000,-92.3211898803711
1220000,-90.88775634765625
1230000,-91.99742126464844
1240000,-92.61335754394531
1250000,-88.0647201538086
1260000,-86.50769805908203
1270000,-89.35789489746094
1280000,-88.8625259399414
1290000,-91.3908920288086
1300000,-87.99113464355469
1310000,-85.23845672607422
1320000,-89.09442901611328
1330000,-86.94892883300781
1340000,-88.69590759277344
1350000,-88.780517578125
1360000,-90.03578186035156
1370000,-88.65192413330078
1380000,-93.23724365234375
1390000,-94.35547637939453
1400000,-91.75581359863281
1410000,-90.44246673583984
1420000,-92.2275390625
1430000,-90.30545043945312
1440000,-94.80883026123047
1450000,-94.87272644042969
1460000,-91.93418884277344
1470000,-92.713623046875
1480000,-88.60870361328125
1490000,-87.87378692626953
1500000,-90.0711898803711
1510000,-88.5
1520000,-88.82147979736328
1530000,-86.55656433105469
1540000,-88.50184631347656
1550000,-93.64656829833984
1560000,-91.84886169433594
1570000,-90.60319519042969
1580000,-88.42757415771484
1590000,-84.9845962524414
1600000,-87.02168273925781
1610000,-85.15314483642578
1620000,-86.29044342041016
1630000,-84.80103302001953
1640000,-86.75967407226562
1650000,-82.422119140625
1660000,-82.34394073486328
1670000,-87.23334503173828
1680000,-86.37364196777344
1690000,-88.34175109863281
1700000,-82.54783630371094
1710000,-80.92935943603516
1720000,-85.35527038574219
1730000,-85.28291320800781
1740000,-86.76377868652344
1750000,-86.63457489013672
1760000,-83.76351165771484
1770000,-83.1212387084961
1780000,-86.28274536132812
1790000,-82.44970703125
1800000,-84.24887084960938
1810000,-85.3282699584961
1820000,-82.05693817138672
1830000,-84.702880859375
1840000,-81.83152770996094
1850000,-81.39282989501953
1860000,-81.0792465209961
1870000,-82.62557220458984
1880000,-82.86497497558594
1890000,-81.4490737915039
1900000,-82.40886688232422
1910000,-81.30841064453125
1920000,-84.69628143310547
1930000,-80.23762512207031
1940000,-81.74654388427734
1950000,-81.80503845214844
1960000,-81.2629165649414
1970000,-82.33033752441406
1980000,-80.50072479248047
1990000,-83.1516342163086
2000000,-79.92825317382812
2010000,-81.163818359375
2020000,-80.31329345703125
2030000,-79.63833618164062
2040000,-78.87385559082031
2050000,-78.4158935546875
2060000,-81.06087493896484
2070000,-79.54899597167969
2080000,-80.26354217529297
2090000,-81.11978149414062
2100000,-81.35546875
2110000,-81.29838562011719
2120000,-81.25668334960938
2130000,-79.7808837890625
2140000,-78.91071319580078
2150000,-79.3134536743164
2160000,-81.96989440917969
2170000,-79.19337463378906
2180000,-80.96615600585938
2190000,-82.0106430053711
2200000,-80.5537338256836
2210000,-78.57618713378906
2220000,-79.31399536132812
2230000,-81.72233581542969
2240000,-79.7002944946289
2250000,-77.25797271728516
2260000,-80.05059051513672
2270000,-81.76195526123047
2280000,-78.76217651367188
2290000,-78.66718292236328
2300000,-78.37580108642578
2310000,-78.58489990234375
2320000,-77.8121566772461
2330000,-76.72216796875
2340000,-76.33061218261719
2350000,-78.43351745605469
2360000,-77.76116943359375
2370000,-75.39556121826172
2380000,-75.42509460449219
2390000,-76.19464874267578
2400000,-75.86604309082031
2410000,-74.86023712158203
2420000,-75.88727569580078
2430000,-74.14385986328125
2440000,-74.73125457763672
2450000,-76.55147552490234
2460000,-76.62889099121094
2470000,-75.61664581298828
2480000,-76.53784942626953
2490000,-73.54631042480469
2500000,-72.31487274169922
2510000,-76.11624145507812
2520000,-72.7490005493164
2530000,-74.17101287841797
2540000,-74.96458435058594
2550000,-74.29637145996094
2560000,-75.87081146240234
2570000,-71.7239761352539
2580000,-78.13253784179688
2590000,-74.999755859375
2600000,-73.82233428955078
2610000,-77.74478149414062
2620000,-75.40390014648438
2630000,-76.40596771240234
2640000,-74.17240142822266
2650000,-75.72225189208984
2660000,-74.01403045654297
2670000,-73.4582748413086
2680000,-73.09747314453125
2690000,-71.12166595458984
2700000,-74.78746795654297
2710000,-71.33367919921875
2720000,-73.0738525390625
2730000,-73.32823944091797
2740000,-75.66014099121094
2750000,-74.6302261352539
2760000,-73.88211059570312
2770000,-75.49113464355469
2780000,-73.88956451416016
2790000,-72.37525177001953
2800000,-74.49063110351562
2810000,-73.04830169677734
2820000,-72.02591705322266
2830000,-72.0186996459961
2840000,-71.35641479492188
2850000,-75.72898864746094
2860000,-71.15341186523438
2870000,-72.67237091064453
2880000,-73.36796569824219
2890000,-72.0811767578125
2900000,-73.54674530029297
2910000,-71.11420440673828
2920000,-73.40193939208984
2930000,-73.7827377319336
2940000,-73.38843536376953
2950000,-74.68753814697266
2960000,-70.7307357788086
2970000,-72.08592987060547
2980000,-69.96202850341797
2990000,-71.52063751220703
3000000,-72.34308624267578
3010000,-70.30244445800781
3020000,-73.04263305664062
3030000,-72.84622192382812
3040000,-72.55318450927734
3050000,-72.1128921508789
3060000,-72.44827270507812
3070000,-68.45597839355469
3080000,-73.27519989013672
3090000,-72.496337890625
3100000,-70.6274185180664
3110000,-71.16680145263672
3120000,-69.62652587890625
3130000,-71.41006469726562
3140000,-69.66223907470703
3150000,-69.26234436035156
3160000,-67.64795684814453
3170000,-70.54973602294922
3180000,-68.60427856445312
3190000,-72.09149169921875
3200000,-70.75125885009766
3210000,-73.1793212890625
3220000,-72.0506362915039
3230000,-69.66082000732422
3240000,-70.2586669921875
3250000,-72.90534210205078
3260000,-69.3680419921875
3270000,-70.44344329833984
3280000,-70.87804412841797
3290000,-73.28700256347656
3300000,-71.37770080566406
3310000,-71.52936553955078
3320000,-69.6347885131836
3330000,-71.10617065429688
3340000,-72.13128662109375
3350000,-70.28011322021484
3360000,-71.11203002929688
3370000,-73.45799255371094
3380000,-73.92243194580078
3390000,-73.93379974365234
3400000,-75.17168426513672
3410000,-74.06871795654297
3420000,-75.68083953857422
3430000,-69.82025909423828
3440000,-71.74314880371094
3450000,-74.94547271728516
3460000,-69.50154876708984
3470000,-69.26922607421875
3480000,-69.2315673828125
3490000,-71.28799438476562
3500000,-70.03612518310547
3510000,-71.55502319335938
3520000,-74.84452056884766
3530000,-71.37773895263672
3540000,-71.1178207397461
3550000,-74.54197692871094
3560000,-71.19662475585938
3570000,-70.91165161132812
3580000,-69.88249206542969
3590000,-66.59980773925781
3600000,-68.98108673095703
3610000,-69.07024383544922
3620000,-68.0438461303711
3630000,-68.75080108642578
3640000,-68.59046936035156
3650000,-71.9927749633789
3660000,-68.26593780517578
3670000,-70.13018035888672
3680000,-68.91935729980469
3690000,-67.46759796142578
3700000,-66.68931579589844
3710000,-68.94963836669922
3720000,-70.18802642822266
3730000,-68.93944549560547
3740000,-69.90897369384766
3750000,-68.96070098876953
3760000,-68.37095642089844
3770000,-69.82282257080078
3780000,-69.32549285888672
3790000,-67.6663818359375
3800000,-68.69121551513672
3810000,-67.45405578613281
3820000,-66.33699035644531
3830000,-68.35955047607422
3840000,-67.28242492675781
3850000,-69.78054809570312
3860000,-70.87283325195312
3870000,-66.28683471679688
3880000,-67.56708526611328
3890000,-69.76792907714844
3900000,-66.13734436035156
3910000,-68.6373519897461
3920000,-67.4172134399414
3930000,-67.4689712524414
3940000,-69.416015625
3950000,-66.15897369384766
3960000,-69.49369049072266
3970000,-66.30510711669922
3980000,-65.93849182128906
3990000,-67.21345520019531
4000000,-68.07052612304688
4010000,-68.55227661132812
4020000,-66.99922943115234
4030000,-67.13587951660156
4040000,-67.76348114013672
4050000,-67.00371551513672
4060000,-70.27283477783203
4070000,-66.62422180175781
4080000,-67.59405517578125
4090000,-68.0713119506836
4100000,-66.7221450805664
4110000,-67.0184097290039
4120000,-69.97134399414062
4130000,-66.52908325195312
4140000,-71.04112243652344
4150000,-67.33161926269531
4160000,-69.30117797851562
4170000,-67.50887298583984
4180000,-69.39840698242188
4190000,-68.10102081298828
4200000,-67.23912048339844
4210000,-67.88678741455078
