Algorithm,"Reward_(0.0, 0.0)","Reward_(0.0, 0.1)","Drop_Rate_(0.0, 0.1)(%)","Reward_(0.0, 0.2)","Drop_Rate_(0.0, 0.2)(%)","Reward_(0.0, 0.3)","Drop_Rate_(0.0, 0.3)(%)"
egnnv2_mappo,-17.4376,-17.4471,0.05447997430838633,-17.5505,0.6474514841491936,-17.8942,2.618479607285416
mappo,-43.2231,-43.4698,0.5707596169640702,-43.8924,1.5484775501988515,-44.707,3.433117939250073
gcn_mappo,-34.4539,-34.5151,0.17762865742339615,-34.9789,1.523775247504653,-35.8422,4.029442240210836
gat_mappo,-44.6908,-44.8067,0.25933749228028213,-45.4585,1.717803216769442,-46.6273,4.333106590170673
graphsage_mappo,-32.9828,-33.2593,0.8383157281977447,-33.8706,2.691705980086608,-34.8524,5.668408988927579
mappo_data_aug,-62.3183,-65.9796,5.875160265925104,-70.1073,12.49873632624766,-74.554,19.634200547832663
mir_mappo,-57.6486,-57.8468,0.3438071349521063,-58.1586,0.8846702261633378,-59.0768,2.4774235627578065
drqn_critic_mappo,-55.2714,-55.6017,0.5975965870233089,-55.7388,0.8456453066142667,-55.9093,1.1541231088772892
