Step,Episode Rewards
10000,-122.69554901123047
20000,-113.81929016113281
30000,-120.08160400390625
40000,-113.17979431152344
50000,-118.01180267333984
60000,-113.74419403076172
70000,-114.69612121582031
80000,-113.8695068359375
90000,-108.51133728027344
100000,-109.55448913574219
110000,-106.81254577636719
120000,-101.503662109375
130000,-102.13508605957031
140000,-103.65174865722656
150000,-102.90520477294922
160000,-103.13411712646484
170000,-99.3076400756836
180000,-99.77997589111328
190000,-99.18959045410156
200000,-102.96366119384766
210000,-99.48880767822266
220000,-96.8388671875
230000,-95.01189422607422
240000,-94.57129669189453
250000,-98.97394561767578
260000,-98.90776824951172
270000,-102.12571716308594
280000,-97.62510681152344
290000,-102.01657104492188
300000,-100.14167022705078
310000,-99.9627914428711
320000,-98.37542724609375
330000,-98.8548812866211
340000,-98.12494659423828
350000,-98.26119995117188
360000,-103.1929931640625
370000,-93.26448059082031
380000,-97.55883026123047
390000,-95.10955810546875
400000,-94.7568359375
410000,-98.33526611328125
420000,-101.64933013916016
430000,-93.1318588256836
440000,-91.07237243652344
450000,-100.28916931152344
460000,-91.65681457519531
470000,-96.28365325927734
480000,-94.367431640625
490000,-94.9281005859375
500000,-97.8148193359375
510000,-100.2676010131836
520000,-98.28681182861328
530000,-96.7298812866211
540000,-98.87789916992188
550000,-97.59078216552734
560000,-99.15400695800781
570000,-101.34152221679688
580000,-98.80998992919922
590000,-95.12378692626953
600000,-97.99418640136719
610000,-88.4652099609375
620000,-89.42601013183594
630000,-82.5388412475586
640000,-81.07327270507812
650000,-85.80863952636719
660000,-82.5824966430664
670000,-84.48739624023438
680000,-83.37610626220703
690000,-84.08731079101562
700000,-82.67923736572266
710000,-84.17017364501953
720000,-84.17864227294922
730000,-83.03993225097656
740000,-81.21002960205078
750000,-83.54261016845703
760000,-85.54159545898438
770000,-83.67119598388672
780000,-79.42066192626953
790000,-79.11064147949219
800000,-81.26777648925781
810000,-81.62360382080078
820000,-77.47648620605469
830000,-78.52680969238281
840000,-76.46084594726562
850000,-74.7669448852539
860000,-75.77584075927734
870000,-76.3606185913086
880000,-75.64051818847656
890000,-76.9941177368164
900000,-76.21212005615234
910000,-75.95081329345703
920000,-79.02965545654297
930000,-75.5800552368164
940000,-76.84947204589844
950000,-77.18558502197266
960000,-76.33834075927734
970000,-74.20951843261719
980000,-77.67151641845703
990000,-75.14579772949219
1000000,-74.3330307006836
1010000,-76.53238677978516
1020000,-77.43142700195312
1030000,-75.88923645019531
1040000,-76.87999725341797
1050000,-74.68954467773438
1060000,-76.80731964111328
1070000,-74.88700866699219
1080000,-73.81446838378906
1090000,-74.14714813232422
1100000,-73.2824478149414
1110000,-73.06127166748047
1120000,-75.86415100097656
1130000,-73.69835662841797
1140000,-76.22420501708984
1150000,-74.20140075683594
1160000,-74.3461685180664
1170000,-73.40485382080078
1180000,-73.10729217529297
1190000,-72.1331787109375
1200000,-71.79301452636719
1210000,-71.8857650756836
1220000,-73.73758697509766
1230000,-74.43575286865234
1240000,-73.12112426757812
1250000,-72.62889099121094
1260000,-73.27156829833984
1270000,-71.46099853515625
1280000,-70.9709243774414
1290000,-68.57139587402344
1300000,-68.96903991699219
1310000,-70.20109558105469
1320000,-68.88542938232422
1330000,-72.78416442871094
1340000,-70.4689712524414
1350000,-71.04146575927734
1360000,-71.19233703613281
1370000,-73.20874786376953
1380000,-69.7166976928711
1390000,-71.63105010986328
1400000,-70.4914321899414
1410000,-70.17333221435547
1420000,-71.31818389892578
1430000,-70.63995361328125
1440000,-70.75687408447266
1450000,-69.79895782470703
1460000,-70.4439926147461
1470000,-70.36246490478516
1480000,-68.863037109375
1490000,-69.58380889892578
1500000,-68.77890014648438
1510000,-69.40229797363281
1520000,-68.96635437011719
1530000,-69.31200408935547
1540000,-70.0669174194336
1550000,-70.61749267578125
1560000,-66.35784149169922
1570000,-69.46065521240234
1580000,-66.70893859863281
1590000,-68.68009185791016
1600000,-66.08753204345703
1610000,-68.31452941894531
1620000,-65.76836395263672
1630000,-65.51532745361328
1640000,-68.86286926269531
1650000,-71.15396881103516
1660000,-70.24359893798828
1670000,-69.55791473388672
1680000,-68.7686767578125
1690000,-67.14125061035156
1700000,-69.96256256103516
1710000,-69.04896545410156
1720000,-67.5127182006836
1730000,-65.52351379394531
1740000,-66.76771545410156
1750000,-66.33154296875
1760000,-64.40271759033203
1770000,-63.862396240234375
1780000,-65.66776275634766
1790000,-64.75254821777344
1800000,-65.75037384033203
1810000,-65.08668518066406
1820000,-63.77107620239258
1830000,-66.54545593261719
1840000,-66.3022232055664
1850000,-63.559776306152344
1860000,-63.63090515136719
1870000,-63.51238250732422
1880000,-64.6550521850586
1890000,-62.942535400390625
1900000,-64.21141052246094
1910000,-63.17350769042969
1920000,-63.58988571166992
1930000,-66.10221862792969
1940000,-63.956268310546875
1950000,-64.17720031738281
1960000,-65.29165649414062
1970000,-65.79275512695312
1980000,-68.52862548828125
1990000,-64.12842559814453
2000000,-64.50497436523438
2010000,-64.28936767578125
2020000,-63.780433654785156
2030000,-64.82880401611328
2040000,-61.14191436767578
2050000,-61.906314849853516
2060000,-64.14874267578125
2070000,-63.93071746826172
2080000,-63.23029327392578
2090000,-62.27493667602539
2100000,-63.322052001953125
2110000,-63.06471633911133
2120000,-62.5589714050293
2130000,-61.807899475097656
2140000,-65.09501647949219
2150000,-62.66256332397461
2160000,-63.970909118652344
2170000,-63.52623748779297
2180000,-61.73571014404297
2190000,-63.56772232055664
2200000,-64.14225006103516
2210000,-64.26226043701172
2220000,-63.578704833984375
2230000,-67.57474517822266
2240000,-61.04146957397461
2250000,-60.986385345458984
2260000,-60.418365478515625
2270000,-58.31056594848633
2280000,-58.66642761230469
2290000,-58.19493865966797
2300000,-58.60220718383789
2310000,-60.55203628540039
2320000,-60.10062789916992
2330000,-60.11507797241211
2340000,-59.33673095703125
2350000,-60.61940002441406
2360000,-56.76661682128906
2370000,-57.71297073364258
2380000,-57.0601692199707
2390000,-58.6190185546875
2400000,-60.5440788269043
2410000,-63.81240463256836
2420000,-61.199867248535156
2430000,-58.15009307861328
2440000,-58.449527740478516
2450000,-57.478206634521484
2460000,-58.42697525024414
2470000,-58.45830535888672
2480000,-58.6870002746582
2490000,-56.73628234863281
2500000,-59.06066131591797
2510000,-55.1066780090332
2520000,-55.55060577392578
2530000,-55.21160888671875
2540000,-59.345245361328125
2550000,-58.24480438232422
2560000,-57.304290771484375
2570000,-57.17856979370117
2580000,-57.14472579956055
2590000,-57.99465560913086
2600000,-58.641178131103516
2610000,-58.73272705078125
2620000,-57.29373550415039
2630000,-56.59437942504883
2640000,-56.7286262512207
2650000,-57.822547912597656
2660000,-57.84357452392578
2670000,-58.8038444519043
2680000,-55.514984130859375
2690000,-55.49620819091797
2700000,-59.53605270385742
2710000,-58.22819519042969
2720000,-60.90425109863281
2730000,-57.333526611328125
2740000,-56.902286529541016
2750000,-57.283721923828125
2760000,-56.389366149902344
2770000,-57.716102600097656
2780000,-56.08412170410156
2790000,-58.30352783203125
2800000,-57.55057907104492
2810000,-58.917781829833984
2820000,-59.06460189819336
2830000,-59.33692169189453
2840000,-62.972442626953125
2850000,-59.10969543457031
2860000,-61.78050994873047
2870000,-61.72213363647461
2880000,-61.52757263183594
2890000,-59.104248046875
2900000,-62.563270568847656
2910000,-63.04397964477539
2920000,-64.0802993774414
2930000,-63.897308349609375
2940000,-62.33987808227539
2950000,-62.504634857177734
