Algorithm,"Reward_(0.0, 0.0)","Reward_(0.1, 0.0)","Drop_Rate_(0.1, 0.0)(%)","Reward_(0.2, 0.0)","Drop_Rate_(0.2, 0.0)(%)","Reward_(0.3, 0.0)","Drop_Rate_(0.3, 0.0)(%)","Reward_(0.4, 0.0)","Drop_Rate_(0.4, 0.0)(%)"
drqn_critic_mappo,-56.507,-56.485,-0.03893322951138525,-56.4048,-0.18086254800289575,-56.3924,-0.2028067319093136,-56.5651,0.10281911975508015
egnnv2_mappo,-17.4151,-17.4182,0.01780064426847897,-17.4281,0.07464786306137591,-17.4441,0.16652215605997045,-17.4684,0.3060562385516025
gat_mappo,-43.7549,-43.7558,0.002056912482948093,-43.7596,0.010741654077599777,-43.7691,0.03245350806424522,-43.7811,0.05987900783684316
gcn_mappo,-36.0394,-36.0603,0.057992086438723944,-36.0883,0.1356848338207522,-36.1198,0.2230891746255414,-36.1549,0.32048258295087395
graphsage_mappo,-34.1204,-34.1028,-0.05158204475913093,-34.0977,-0.06652911454728926,-34.1,-0.059788279152633295,-34.1096,-0.03165261837491983
mappo,-37.2739,-37.2559,-0.048291163521930046,-37.2742,0.0008048527253731258,-37.3039,0.08048527253655008,-37.3419,0.18243328441618653
mappo_data_aug,-60.9425,-60.8275,-0.1887024654387365,-60.7692,-0.28436641096115955,-60.7522,-0.312261558026009,-60.7845,-0.25926077860278335
mir_mappo,-57.6896,-57.4209,-0.46576852673618035,-57.3176,-0.6448302640337251,-56.7691,-1.5956082205458122,-57.3857,-0.5267847237630331
