Algorithm,"Reward_(0.0, 0.0)","Reward_(0.04, 0.0)","Drop_Rate_(0.04, 0.0)(%)","Reward_(0.06, 0.0)","Drop_Rate_(0.06, 0.0)(%)","Reward_(0.08, 0.0)","Drop_Rate_(0.08, 0.0)(%)"
egnnv2_mappo,-45.7745,-46.0362,0.5717156932353114,-48.1036,5.0882041311210315,-51.205,11.863592174682399
mir_mappo,-59.7872,-59.0864,-1.1721572510503937,-62.0255,3.7437779324002505,-62.1337,3.924753124414589
drqn_critic_mappo,-63.0883,-64.5235,2.2749067576713937,-64.7576,2.645973976157227,-66.6161,5.591845080625102
mappo,-59.5428,-59.8017,0.43481327717204604,-59.9919,0.7542473649206981,-62.4178,4.8284595282721
gcn_mappo,-60.6115,-61.4199,1.3337402968083596,-62.53,3.1652409196274665,-63.6901,5.079234138736051
gat_mappo,-69.4624,-70.6565,1.7190595199705043,-71.9098,3.52334500391579,-74.0761,6.642010641728466
graphsage_mappo,-55.4182,-55.2233,-0.35168951716222646,-56.9265,2.7216690545705173,-57.779,4.259972355652123
mappo_data_aug,-62.8329,-66.9055,6.481636212875741,-69.9541,11.33355296349523,-73.6642,17.238262120640606
