Algorithm,"Reward_(0.0, 0.0)","Reward_(0.1, 0.0)","Drop_Rate_(0.1, 0.0)(%)","Reward_(0.2, 0.0)","Drop_Rate_(0.2, 0.0)(%)","Reward_(0.3, 0.0)","Drop_Rate_(0.3, 0.0)(%)","Reward_(0.4, 0.0)","Drop_Rate_(0.4, 0.0)(%)"
drqn_critic_mappo,1826.7678,1828.3046,-0.08412672918801488,1830.5294,-0.2059156067892053,1825.4915,0.06986656979611705,1815.4159,0.621419974667832
egnnv2_mappo,2261.2544,2268.5174,-0.3211934048641486,2267.2194,-0.2637916370665833,2260.322,0.0412337506120359,2252.4048,0.39135800023208406
gat_mappo,342.2816,335.2465,2.0553544216224298,340.2728,0.586885184596545,334.9242,2.1495166552920284,337.3914,1.428706655572502
gcn_mappo,544.1352,539.5406,0.844385733545636,539.7395,0.8078323181444672,532.7235,2.097217750294432,530.3618,2.531245910942728
graphsage_mappo,167.397,167.5725,-0.10484058854101301,162.9133,2.67848288798485,166.0377,0.8120217208193639,166.799,0.35723459799159174
mappo,2034.5919,2038.651,-0.19950438218102468,2041.2202,-0.32578031987643724,2039.8736,-0.2595950568760252,2036.1421,-0.0761921837986346
mappo_data_aug,1570.7955,1571.6896,-0.05692020380755995,1573.8026,-0.19143803251282784,1570.2568,0.03429472518859618,1561.6465,0.582443736310671
mir_mappo,2110.5845,2109.9585,0.029660030195415014,2108.2885,0.10878503087650943,2106.1263,0.21123058565056424,2099.7191,0.5148052589223571
